IngredientId,IngredientName,IngredientTypeEN,Calories,Energy,Fat,SaturatedFat,Carbohydrate,Sugars,Fibre,Protein,Salt,Liquid,Mass,Small,Medium,Large
0,Cheese - Roquefort,0,375,1552,32.9,20.70,0,0,0,19.7,4175,FALSE,0,0,0,0
0,Cheese - Sage Derby,0,402,1667,33.9,21.20,0,0.1,0,24.2,1500,FALSE,0,0,0,0
0,Cheese - spreadable - full fat - soft - white,0,252,1041,24.4,15.97,0,3.0,0,5.3,650,FALSE,0,0,0,0
0,Cheese - spreadable - medium fat - soft - white,0,153,637,11.2,7.35,0,3.5,0,9.8,675,FALSE,0,0,0,0
0,Cheese - spreadable - soft white - low fat,0,99,416,3.6,2.40,0,5.0,0,11.9,650,FALSE,0,0,0,0
0,Cheese - Stilton - blue,0,410,1698,35.0,23.02,0,0.1,0,23.7,1970,FALSE,0,0,0,0
0,Cheese - Stilton - white,0,362,1498,31.3,19.60,0,0.1,0,19.9,1925,FALSE,0,0,0,0
0,Cheese - Wensleydale,0,381,1581,31.8,19.70,0,0.1,0,23.7,1100,FALSE,0,0,0,0
0,Cheese - White Cheshire,0,380,1576,31.8,21.23,0,0.1,0,23.4,1230,FALSE,0,0,0,0
0,Cheese - white - average,0,381,1580,31.8,21.10,0,0.1,0,23.7,1255,FALSE,0,0,0,0
0,Cheesecake - fruit - frozen,0,294,1231,16.2,9.44,0,25.0,0,4.0,365,FALSE,0,0,0,0
0,Cheesecake - fruit - individual,0,264,1111,12.3,7.54,0,25.4,0,6.1,225,FALSE,0,0,0,0
0,Cheesecake - homemade,0,325,1355,22.8,13.18,0,15.5,0,6.2,665,FALSE,0,0,0,0
0,Chelsea buns - homemade,0,361,1522,12.5,4.08,0,21.0,0,7.8,347.5,FALSE,0,0,0,0
0,Cherries - flesh and skin - raw,0,63,269,0.4,0.08,0,14.6,0,1.2,0,FALSE,0,0,0,0
0,Cherries - flesh and skin - raw - weighed with stones,0,58,247,0.4,0.07,0,13.4,0,1.1,0,FALSE,0,0,0,0
0,Cherries - glace,0,294,1256,0,0,0,0,0,0.4,67.5,FALSE,0,0,0,0
0,Cherries - stewed with sugar,0,82,350,0.1,0,0,21.0,0,0.7,0,FALSE,0,0,0,0
0,Cherries - stewed with sugar - weighed with stones,0,71,303,0.1,0,0,18.1,0,0.6,0,FALSE,0,0,0,0
0,Cherries - stewed without sugar,0,42,177,0.1,0,0,10.1,0,0.8,0,FALSE,0,0,0,0
0,Cherries - stewed without sugar - weighed with stones,0,36,152,0.1,0,0,8.6,0,0.6,0,FALSE,0,0,0,0
0,Cherries - West Indian - flesh only,0,24,102,0.4,0,0,5.0,0,0.4,12.5,FALSE,0,0,0,0
0,Chervil - dried,0,237,990,3.9,0,0,0,0,23.2,207.5,FALSE,0,0,0,0
0,Chestnuts - dried,0,319,1356,5.1,0.90,0,13.2,0,3.7,52.5,FALSE,0,0,0,0
0,Chestnuts - kernel only - raw,0,170,719,2.7,0.50,0,7.0,0,2.0,27.5,FALSE,0,0,0,0
0,Chestnuts - kernel only - raw - weighed with shells,0,140,595,2.2,0.40,0,5.8,0,1.6,22.5,FALSE,0,0,0,0
0,Chevda/chevra/chewra - homemade,0,487,2026,31.8,4.71,0,0,0,18.6,285,FALSE,0,0,0,0
0,Chicken breast/steak - coated - baked,0,234,982,11.6,1.78,0,1.1,0,17.7,1165,FALSE,0,0,0,0
0,Chicken chasseur - homemade,0,78,329,1.5,0.25,0,1.1,0,13.5,332.5,FALSE,0,0,0,0
0,Chicken chasseur - homemade - weighed with bone,0,69,293,1.3,0.22,0,1.0,0,12.0,295,FALSE,0,0,0,0
0,Chicken fricassee - homemade,0,115,480,6.1,2.40,0,1.5,0,10.0,657.5,FALSE,0,0,0,0
0,Chicken fricassee - reduced fat - homemade,0,101,422,4.2,1.19,0,2.0,0,10.2,657.5,FALSE,0,0,0,0
0,Chicken in white sauce - made with semi-skimmed milk,0,156,655,7.7,3.42,0,2.3,0,17.0,222.5,FALSE,0,0,0,0
0,Chicken in white sauce - made with whole milk,0,168,705,9.0,4.22,0,2.2,0,17.0,227.5,FALSE,0,0,0,0
0,Chicken pieces - coated - takeaway,0,267,1118,14.1,2.32,0,0,0,18.5,1337.5,FALSE,0,0,0,0
0,Chicken portions - battered - deep fried - takeaway,0,233,972,12.8,3.07,0,0.0,0,24.8,1192.5,FALSE,0,0,0,0
0,Chicken satay - takeaway,0,191,798,10.3,3.02,0,1.6,0,21.7,1532.5,FALSE,0,0,0,0
0,Chicken slices,0,114,482,1.5,0.40,0,0.2,0,23.2,1450,FALSE,0,0,0,0
0,Chicken soup - cream of - canned - condensed - as served,0,43,177,2.9,0.40,0,0.7,0,1.3,625,FALSE,0,0,0,0
0,Chicken wings - marinated - meat and skin - barbecued,0,274,1146,16.6,4.60,0,3.6,0,27.4,975,FALSE,0,0,0,0
0,Chicken wings - marinated - meat and skin - barbecued - weighed with bone,0,179,745,10.8,3.00,0,2.3,0,17.8,625,FALSE,0,0,0,0
0,Chicken - breast - casseroled - meat and skin,0,184,772,8.5,2.40,0,0.0,0,26.9,150,FALSE,0,0,0,0
0,Chicken - breast - casseroled - meat and skin - weighed with bone,0,165,693,7.6,2.10,0,0.0,0,24.2,137.5,FALSE,0,0,0,0
0,Chicken - breast - casseroled - meat only,0,160,675,5.2,1.50,0,0.0,0,28.4,150,FALSE,0,0,0,0
0,Chicken - breast - grilled with skin - meat only,0,147,621,3.1,0.90,0,0.0,0,29.8,150,FALSE,0,0,0,0
0,Chicken - breast - grilled without skin - meat only,0,148,626,2.2,0.60,0,0.0,0,32.0,137.5,FALSE,0,0,0,0
0,Chicken - breast - grilled - meat and skin,0,173,728,6.4,0.90,0,0.0,0,28.9,152.5,FALSE,0,0,0,0
0,Chicken - breast - strips - stir-fried in corn oil,0,161,677,4.6,0,0,0.0,0,29.7,152.5,FALSE,0,0,0,0
0,Chicken - corn-fed - raw - dark meat only,0,143,599,7.2,2.10,0,0.0,0,19.5,200,FALSE,0,0,0,0
0,Chicken - corn-fed - raw - light meat only,0,118,496,2.8,0.80,0,0.0,0,23.0,225,FALSE,0,0,0,0
0,Chicken - corn-fed - raw - meat only,0,129,541,4.8,1.40,0,0.0,0,21.4,212.5,FALSE,0,0,0,0
0,Chicken - corn-fed - raw - skin only,0,514,2120,52.7,15.20,0,0.0,0,10.1,125,FALSE,0,0,0,0
0,Chicken - corn-fed - roasted - dark meat only,0,185,772,9.8,2.80,0,0.0,0,24.0,237.5,FALSE,0,0,0,0
0,Chicken - corn-fed - roasted - light meat only,0,141,595,4.2,1.20,0,0.0,0,25.8,225,FALSE,0,0,0,0
0,Chicken - corn-fed - roasted - meat only,0,164,690,7.2,2.10,0,0.0,0,24.9,225,FALSE,0,0,0,0
0,Chicken - dark meat - raw,0,109,459,2.8,0.80,0,0.0,0,20.9,225,FALSE,0,0,0,0
0,Chicken - dark meat - roasted,0,196,819,10.9,2.89,0,0.0,0,24.4,250,FALSE,0,0,0,0
0,Chicken - drumsticks - casseroled - meat and skin,0,217,905,14.2,3.80,0,0.0,0,22.3,187.5,FALSE,0,0,0,0
0,Chicken - drumsticks - casseroled - meat and skin - weighed with bone,0,141,587,9.2,2.60,0,0.0,0,14.5,125,FALSE,0,0,0,0
0,Chicken - drumsticks - casseroled - meat only,0,185,772,9.7,2.60,0,0.0,0,24.3,175,FALSE,0,0,0,0
0,Chicken - drumsticks - roasted - meat and skin,0,185,775,9.1,2.50,0,0.0,0,25.8,325,FALSE,0,0,0,0
0,Chicken - drumsticks - roasted - meat and skin - weighed with bone,0,116,486,5.7,1.50,0,0.0,0,16.2,200,FALSE,0,0,0,0
0,Chicken - drumsticks - roasted - meat only,0,152,640,5.1,1.40,0,0.0,0,26.6,425,FALSE,0,0,0,0
0,Chicken - leg quarter - casseroled - meat and skin,0,217,904,13.9,3.80,0,0.0,0,22.9,175,FALSE,0,0,0,0
0,Chicken - leg quarter - casseroled - meat and skin - weighed with bone,0,137,570,8.8,2.40,0,0.0,0,14.4,112.5,FALSE,0,0,0,0
0,Chicken - leg quarter - casseroled - meat only,0,176,736,8.4,2.30,0,0.0,0,25.0,187.5,FALSE,0,0,0,0
0,Chicken - leg quarter - raw - meat and skin,0,193,803,13.3,3.60,0,0.0,0,18.3,200,FALSE,0,0,0,0
0,Chicken - leg quarter - raw - meat and skin - weighed with bone,0,133,555,9.2,2.50,0,0.0,0,12.6,137.5,FALSE,0,0,0,0
0,Chicken - leg quarter - roasted - meat and skin,0,236,981,16.9,4.60,0,0.0,0,20.9,237.5,FALSE,0,0,0,0
0,Chicken - leg quarter - roasted - meat and skin - weighed with bone,0,120,500,8.6,2.30,0,0.0,0,10.7,125,FALSE,0,0,0,0
0,Chicken - light meat - raw,0,106,449,1.1,0.30,0,0.0,0,24.0,150,FALSE,0,0,0,0
0,Chicken - light meat - roasted,0,153,645,3.6,1.02,0,0.0,0,30.2,150,FALSE,0,0,0,0
0,Chicken - meat - average - raw,0,108,457,2.1,0.60,0,0.0,0,22.3,192.5,FALSE,0,0,0,0
0,Chicken - meat - average - roasted,0,177,742,7.5,2.10,0,0.0,0,27.3,200,FALSE,0,0,0,0
0,Chicken - portions - not coated - deep-fried - meat and skin,0,259,1079,16.8,4.60,0,0.0,0,26.9,375,FALSE,0,0,0,0
0,Chicken - portions - not coated - deep-fried - meat and skin - weighed with bone,0,179,745,11.6,3.20,0,0.0,0,18.6,275,FALSE,0,0,0,0
0,Chicken - skin - casseroled,0,407,1680,39.3,11.00,0,0.0,0,13.4,137.5,FALSE,0,0,0,0
0,Chicken - skin - raw,0,474,1953,48.3,13.60,0,0.0,0,9.7,125,FALSE,0,0,0,0
0,Chicken - skin - roasted/grilled - dry,0,501,2070,46.1,12.90,0,0.0,0,21.5,200,FALSE,0,0,0,0
0,Chicken - skin - roasted/grilled - moist,0,452,1867,42.6,12.00,0,0.0,0,17.0,200,FALSE,0,0,0,0
0,Chicken - stir-fried with mushrooms and cashew nuts - homemade,0,160,671,7.0,1.31,0,2.2,0,18.4,805,FALSE,0,0,0,0
0,Chicken - stir-fried with peppers in black bean sauce - homemade,0,124,523,4.2,0,0,2.4,0,19.0,915,FALSE,0,0,0,0
0,Chicken - stir-fried with rice and vegetables - retail - reheated,0,132,554,4.6,0,0,3.9,0,6.5,0,FALSE,0,0,0,0
0,Chicken - thighs - casseroled - meat and skin,0,233,969,16.3,4.40,0,0.0,0,21.5,175,FALSE,0,0,0,0
0,Chicken - thighs - casseroled - meat and skin - weighed with bone,0,193,802,13.5,3.70,0,0.0,0,17.8,150,FALSE,0,0,0,0
0,Chicken - thighs - casseroled - meat only - diced,0,180,756,8.6,2.40,0,0.0,0,25.6,100,FALSE,0,0,0,0
0,Chicken - whole - corn-fed - raw - meat and skin,0,218,908,15.9,4.60,0,0.0,0,18.8,200,FALSE,0,0,0,0
0,Chicken - whole - corn-fed - raw - meat and skin - weighed with bone,0,142,589,10.3,3.00,0,0.0,0,12.2,125,FALSE,0,0,0,0
0,Chicken - whole - corn-fed - roasted - meat and skin,0,215,896,13.2,3.80,0,0.0,0,24.0,225,FALSE,0,0,0,0
0,Chicken - whole - corn-fed - roasted - meat and skin - weighed with bone,0,129,537,7.9,2.70,0,0.0,0,14.4,137.5,FALSE,0,0,0,0
0,Chicken - whole - raw - meat and skin,0,201,835,13.8,3.80,0,0.0,0,19.1,175,FALSE,0,0,0,0
0,Chicken - whole - raw - meat and skin - weighed with bone,0,131,544,9.0,2.50,0,0.0,0,12.4,112.5,FALSE,0,0,0,0
0,Chicken - whole - roasted - meat and skin,0,218,910,12.5,3.40,0,0.0,0,26.3,200,FALSE,0,0,0,0
0,Chicken - whole - roasted - meat and skin - weighed with bone,0,138,575,7.9,2.20,0,0.0,0,16.6,125,FALSE,0,0,0,0
0,Chicken - wing quarter - casseroled - meat and skin,0,210,877,12.5,3.50,0,0.0,0,24.4,150,FALSE,0,0,0,0
0,Chicken - wing quarter - casseroled - meat and skin - weighed with bone,0,141,588,8.4,2.30,0,0.0,0,16.3,100,FALSE,0,0,0,0
0,Chicken - wing quarter - casseroled - meat only,0,164,690,6.3,1.70,0,0.0,0,26.9,162.5,FALSE,0,0,0,0
0,Chicken - wing quarter - raw - meat and skin,0,193,804,12.4,3.50,0,0.0,0,20.3,150,FALSE,0,0,0,0
0,Chicken - wing quarter - raw - meat and skin - weighed with bone,0,127,531,8.2,2.30,0,0.0,0,13.4,100,FALSE,0,0,0,0
0,Chicken - wing quarter - roasted - meat and skin,0,226,943,14.1,3.90,0,0.0,0,24.8,250,FALSE,0,0,0,0
0,Chicken - wing quarter - roasted - meat and skin - weighed with bone,0,120,500,7.5,2.10,0,0.0,0,13.1,137.5,FALSE,0,0,0,0
0,Chicken/turkey pasties/slices - puff pastry,0,289,1205,18.5,9.17,0,1.2,0,8.1,900,FALSE,0,0,0,0
0,Chicken/turkey pieces - coated - baked,0,256,1073,13.9,2.11,0,1.1,0,14.4,900,FALSE,0,0,0,0
0,Chicory - pale variety - boiled in unsalted water,0,7,31,0.3,0.10,0,0.5,0,0.6,2.5,FALSE,0,0,0,0
0,Chicory - pale variety - raw,0,11,45,0.6,0.20,0,0.7,0,0.5,2.5,FALSE,0,0,0,0
0,Chilli con carne - homemade,0,120,500,7.5,2.90,0,2.9,0,9.2,252.5,FALSE,0,0,0,0
0,Chilli con carne - retail - reheated,0,96,404,4.3,1.90,0,2.7,0,7.7,775,FALSE,0,0,0,0
0,Chilli con carne - retail - reheated - with rice,0,116,491,2.7,1.17,0,1.6,0,5.8,470,FALSE,0,0,0,0
0,Chilli powder,0,0,0,14.3,2.46,0,7.2,0,13.5,10000,FALSE,0,0,0,0
0,Chilli sauce,0,40,169,0.8,0,0,6.9,0,1.3,3125,FALSE,0,0,0,0
0,Chilli - bean and lentil - homemade,0,92,387,2.5,0.23,0,3.5,0,5.3,102.5,FALSE,0,0,0,0
0,Chilli - Quorn - homemade,0,83,350,3.6,0.39,0,3.5,0,5.3,252.5,FALSE,0,0,0,0
0,Chilli - vegetable - homemade,0,49,210,0.8,0.14,0,3.8,0,2.5,317.5,FALSE,0,0,0,0
0,Chinese 5 spice,0,0,0,8.7,0,0,0,0,9.5,157.5,FALSE,0,0,0,0
0,Chital - raw,0,90,378,1.9,0,0,0.0,0,18.1,85,FALSE,0,0,0,0
0,Chives - fresh,0,27,112,0.7,0.15,0,1.9,0,3.3,7.5,FALSE,0,0,0,0
0,Cho cho fritters - fried in rapeseed oil - homemade,0,192,803,12.4,2.14,0,2.9,0,4.7,122.5,FALSE,0,0,0,0
0,Cho cho - boiled in unsalted water,0,14,59,0.1,0,0,2.5,0,0.5,10,FALSE,0,0,0,0
0,Cho cho - raw,0,17,74,0.1,0,0,3.1,0,0.7,12.5,FALSE,0,0,0,0
0,Chocolate covered bar with caramel and cereal,0,501,2102,25.8,16.26,0,46.4,0,5.2,402.5,FALSE,0,0,0,0
0,Chocolate covered caramel and biscuit fingers,0,495,2079,23.6,13.52,0,45.4,0,5.0,477.5,FALSE,0,0,0,0
0,Chocolate covered wafer biscuit,0,509,2130,28.6,17.50,0,45.1,0,5.5,225,FALSE,0,0,0,0
0,Chocolate nut spread,0,549,2294,33.0,9.34,0,59.7,0,6.2,125,FALSE,0,0,0,0
0,Chocolate nut sundae,0,271,1136,15.0,8.94,0,29.9,0,2.6,90,FALSE,0,0,0,0
0,Chocolate spread,0,575,2402,37.7,8.13,0,59.4,0,3.3,145,FALSE,0,0,0,0
0,Chocolate - dark - with crème or mint fondant centres,0,431,1816,16.3,9.80,0,62.9,0,3.7,15,FALSE,0,0,0,0
0,Chocolate - fancy and filled,0,447,1878,21.3,11.30,0,60.0,0,4.9,220,FALSE,0,0,0,0
0,Chocolate - milk,0,519,2171,31.1,18.71,0,56.0,0,7.3,222.5,FALSE,0,0,0,0
0,Chocolate - plain,0,510,2137,28.0,16.80,0,62.6,0,5.0,15,FALSE,0,0,0,0
0,Chocolate - white,0,529,2212,30.9,18.40,0,58.3,0,8.0,275,FALSE,0,0,0,0
0,Chorizo,0,395,1638,32.2,12.00,0,1.1,0,24.0,3500,FALSE,0,0,0,0
0,Choux buns - homemade,0,395,1638,34.1,18.23,0,0.9,0,5.3,305,FALSE,0,0,0,0
0,Chow mein - beef - retail - reheated,0,136,571,6.0,1.30,0,2.4,0,6.7,500,FALSE,0,0,0,0
0,Chow mein - chicken - takeaway,0,147,614,7.2,1.17,0,0.3,0,8.5,1165,FALSE,0,0,0,0
0,Chow mein - pork and chicken - homemade,0,72,305,1.9,0.76,0,1.5,0,9.2,905,FALSE,0,0,0,0
0,Chutney - apple - homemade,0,190,810,0.2,0,0,48.4,0,0.8,27.5,FALSE,0,0,0,0
0,Chutney - mango - sweet,0,189,806,0.1,0,0,45.7,0,0.7,3250,FALSE,0,0,0,0
0,Chutney - tomato,0,128,542,0.2,0,0,28.1,0,1.2,1025,FALSE,0,0,0,0
0,Chutney - tomato - homemade,0,166,704,0.2,0.02,0,40.2,0,1.0,20,FALSE,0,0,0,0
0,Cider - dry,0,36,152,0.0,0.00,0,2.6,0,0,17.5,FALSE,0,0,0,0
0,Cider - low alcohol,0,17,74,0.0,0.00,0,3.6,0,0,7.5,FALSE,0,0,0,0
0,Cider - strong,0,68,285,0.0,0.00,0,7.3,0,0,5,FALSE,0,0,0,0
0,Cider - sweet,0,42,176,0.0,0.00,0,4.3,0,0,17.5,FALSE,0,0,0,0
0,Cinnamon - ground,0,0,0,1.2,0.35,0,2.2,0,4.0,25,FALSE,0,0,0,0
0,Citrus fruit - soft/easy peelers - flesh only,0,41,173,0.2,0.04,0,9.6,0,0.7,2.5,FALSE,0,0,0,0
0,Citrus fruit - soft/easy peelers - flesh only - weighed with peel and pips,0,32,136,0.2,0.03,0,7.5,0,0.5,2.5,FALSE,0,0,0,0
0,Cloves - dried,0,0,0,20.1,4.40,0,0,0,6.0,600,FALSE,0,0,0,0
0,Cockles - boiled,0,53,226,0.6,0.20,0,0,0,12.0,1225,FALSE,0,0,0,0
0,Coco fritters - fried in rapeseed oil - homemade,0,322,1341,22.5,0,0,0.9,0,4.7,532.5,FALSE,0,0,0,0
0,Cocoa butter,0,896,3682,99.5,59.00,0,0.0,0,0,0,FALSE,0,0,0,0
0,Cocoa powder,0,312,1301,21.7,12.80,0,0,0,18.5,0,FALSE,0,0,0,0
0,Cocoa powder - made up with semi-skimmed milk,0,58,244,2.0,1.27,0,6.5,0,3.7,102.5,FALSE,0,0,0,0
0,Cocoa powder - made up with skimmed milk,0,46,194,0.6,0.36,0,6.5,0,3.7,105,FALSE,0,0,0,0
0,Cocoa powder - made up with whole milk,0,74,311,3.9,2.44,0,6.3,0,3.6,102.5,FALSE,0,0,0,0
0,Coconut ice - homemade,0,369,1559,12.3,10.54,0,67.1,0,1.8,42.5,FALSE,0,0,0,0
0,Coconut milk,0,22,95,0.3,0.20,0,4.9,0,0.3,275,FALSE,0,0,0,0
0,Coconut milk - reduced fat - retail,0,79,328,7.7,6.35,0,1.1,0,0.7,0,FALSE,0,0,0,0
0,Coconut milk - retail,0,169,697,16.9,14.64,0,2,0,1.1,0,FALSE,0,0,0,0
0,Coconut - desiccated,0,604,2492,62.0,53.40,0,6.4,0,5.6,70,FALSE,0,0,0,0
0,Coconut - flesh only - fresh,0,351,1446,36.0,31.39,0,3.7,0,3.2,42.5,FALSE,0,0,0,0
0,Cod - dried - salted - boiled,0,138,586,0.9,0.20,0,0.0,0,32.5,1000,FALSE,0,0,0,0
0,Cod - flesh only - baked,0,100,425,0.5,0.12,0,0.0,0,23.9,227.5,FALSE,0,0,0,0
0,Cod - flesh only - baked - weighed with bones and skin,0,89,377,0.4,0.11,0,0.0,0,21.3,202.5,FALSE,0,0,0,0
0,Cod - flesh only - grilled,0,106,448,0.8,0.23,0,0.0,0,24.6,320,FALSE,0,0,0,0
0,Cod - flesh only - microwaved,0,98,414,0.4,0.08,0,0.0,0,23.5,270,FALSE,0,0,0,0
0,Cod - flesh only - poached in milk - butter and salt added,0,94,396,1.1,0.30,0,0,0,20.9,275,FALSE,0,0,0,0
0,Cod - flesh only - poached in milk - butter and salt added - weighed with bones and skin,0,81,345,1.0,0.30,0,0,0,18.2,240,FALSE,0,0,0,0
0,Cod - flesh only - raw,0,75,320,0.6,0.16,0,0.0,0,17.5,227.5,FALSE,0,0,0,0
0,Cod - flesh only - salted and smoked - raw,0,79,333,0.6,0.10,0,0.0,0,18.3,1250,FALSE,0,0,0,0
0,Cod - flesh only - steamed,0,98,417,0.8,0.21,0,0.0,0,22.8,317.5,FALSE,0,0,0,0
0,Cod - flesh only - steamed - weighed with bones and skin,0,86,364,0.7,0.18,0,0.0,0,19.9,275,FALSE,0,0,0,0
0,Cod - in batter - baked,0,229,961,11.8,1.71,0,2,0,12.3,1060,FALSE,0,0,0,0
0,Cod - in batter - fried in dripping - takeaway,0,240,1001,14.7,8.21,0,1.0,0,16.8,437.5,FALSE,0,0,0,0
0,Cod - in batter - fried in rapeseed oil,0,285,1189,17.9,2.12,0,1.4,0,12.6,1060,FALSE,0,0,0,0
0,Cod - in batter - fried in sunflower oil - takeaway,0,240,1001,14.7,1.72,0,1.0,0,16.8,437.5,FALSE,0,0,0,0
0,Cod - in batter - fried - takeaway,0,240,1001,14.7,7.58,0,1.0,0,16.8,437.5,FALSE,0,0,0,0
0,Cod - in breadcrumbs - baked,0,204,858,8.3,1.33,0,0.9,0,13.7,825,FALSE,0,0,0,0
0,Coffee and chicory essence - with water,0,9,40,0,0.00,0,2.3,0,0.1,7.5,FALSE,0,0,0,0
0,Coffee - cappuccino - latte,0,27,114,0.8,0.52,0,2.4,0,2.0,62.5,FALSE,0,0,0,0
0,Coffee - infusion - average,0,2,8,0,0,0,0.3,0,0.2,0,FALSE,0,0,0,0
0,Coffee - infusion - average - with semi-skimmed milk,0,7,29,0.2,0.10,0,0.7,0,0.6,17.5,FALSE,0,0,0,0
0,Coffee - infusion - average - with single cream,0,14,56,1.2,0.70,0,0.3,0,0.4,7.5,FALSE,0,0,0,0
0,Coffee - infusion - average - with whole milk,0,7,31,0.4,0.30,0,0.5,0,0.5,15,FALSE,0,0,0,0
0,Coffee - infusion - strong,0,2,8,0,0,0,0.0,0,0.2,2.5,FALSE,0,0,0,0
0,Coffee - infusion - weak,0,2,8,0,0,0,0.0,0,0.2,0,FALSE,0,0,0,0
0,Coffee - instant - made up with water,0,0,2,0,0.00,0,0.0,0,0.0,0,FALSE,0,0,0,0
0,Coffee - instant - made up with water and semi-skimmed milk,0,7,29,0.2,0.10,0,0.7,0,0.6,20,FALSE,0,0,0,0
0,Coffee - instant - made up with water and whole milk,0,8,34,0.4,0.30,0,0.5,0,0.5,17.5,FALSE,0,0,0,0
0,Coffee - Irish,0,125,516,8.8,5.44,0,2.5,0,0.4,10,FALSE,0,0,0,0
0,Coffee - powder - instant,0,75,320,0,0,0,0.0,0,14.6,202.5,FALSE,0,0,0,0
0,Coffeemate - whitener powder,0,534,2202,34.5,26.00,0,9.4,0,2.1,1000,FALSE,0,0,0,0
0,Cola,0,41,174,0.0,0.00,0,10.9,0,0,12.5,FALSE,0,0,0,0
0,Cola - diet,0,1,2,0.0,0.00,0,0,0,0,12.5,FALSE,0,0,0,0
0,Cole leaves - dried - boiled in unsalted water,0,19,78,0.8,0.10,0,0.9,0,1.7,212.5,FALSE,0,0,0,0
0,Coleslaw - not low calorie - retail,0,173,714,16.3,1.65,0,6.0,0,0.8,740,FALSE,0,0,0,0
0,Coleslaw - with reduced calorie dressing - retail,0,110,456,9.1,0.73,0,6.5,0,0.9,492.5,FALSE,0,0,0,0
0,Coley - flesh only - baked,0,111,469,1.5,0.27,0,0.0,0,24.4,230,FALSE,0,0,0,0
0,Coley - flesh only - grilled,0,105,446,1.4,0.25,0,0.0,0,27.2,220,FALSE,0,0,0,0
0,Coley - flesh only - poached,0,114,481,1.5,0.27,0,0.0,0,25.0,237.5,FALSE,0,0,0,0
0,Coley - flesh only - raw,0,82,347,1.1,0.20,0,0.0,0,18.0,170,FALSE,0,0,0,0
0,Coley - flesh only - steamed,0,105,443,1.4,0.25,0,0.0,0,23.0,217.5,FALSE,0,0,0,0
0,Coley - flesh only - steamed - weighed with bones and skin,0,95,403,1.3,0.23,0,0.0,0,20.9,197.5,FALSE,0,0,0,0
0,Complan powder - original and sweet,0,438,1846,14.7,6.50,0,42.8,0,15.6,475,FALSE,0,0,0,0
0,Complan powder - savoury,0,439,1852,15.6,6.62,0,6.2,0,16.1,2250,FALSE,0,0,0,0
0,Complan powder - savoury - made up with water,0,97,411,3.5,1.47,0,1.4,0,3.6,500,FALSE,0,0,0,0
0,Complan powder - sweet - made up with semi-skimmed milk,0,132,557,4.5,2.26,0,13.0,0,6.1,187.5,FALSE,0,0,0,0
0,Complan powder - sweet - made up with skimmed milk,0,122,517,3.4,1.52,0,13.1,0,6.1,190,FALSE,0,0,0,0
0,Complan powder - sweet - made up with water,0,98,415,3.3,1.46,0,9.6,0,3.5,107.5,FALSE,0,0,0,0
0,Complan powder - sweet - made up with whole milk,0,145,611,6.0,3.21,0,12.9,0,6.1,185,FALSE,0,0,0,0
0,Coo-coo - homemade,0,99,412,1.8,0.64,0,0,0,2.4,22.5,FALSE,0,0,0,0
0,Cooking fat - compound - not polyunsaturated,0,900,3700,100.0,42.30,0,0.0,0,0,0,FALSE,0,0,0,0
0,Coq au vin - homemade,0,188,783,11.0,4.19,0,0.4,0,11.0,385,FALSE,0,0,0,0
0,Coq au vin - homemade - weighed with bone,0,150,627,9.0,3.42,0,0.3,0,9.0,385,FALSE,0,0,0,0
0,Coriander leaves - dried,0,279,1168,4.8,0,0,0,0,21.8,525,FALSE,0,0,0,0
0,Coriander leaves - fresh,0,18,74,0.5,0,0,0.9,0,2.1,115,FALSE,0,0,0,0
0,Coriander seeds,0,0,0,17.8,0.99,0,0,0,12.4,87.5,FALSE,0,0,0,0
0,Corn fritters - fried in rapeseed oil - homemade,0,287,1201,15.2,2.65,0,4.9,0,5.8,360,FALSE,0,0,0,0
0,Corn pudding - homemade,0,78,330,2.9,0.98,0,5.9,0,4.7,107.5,FALSE,0,0,0,0
0,Corn snacks,0,526,2199,30.4,2.76,0,5.5,0,6.0,2272.5,FALSE,0,0,0,0
0,Corned beef hash - homemade,0,141,592,5.9,3.26,0,1.9,0,10.5,802.5,FALSE,0,0,0,0
0,Corned beef - canned,0,205,860,10.9,5.70,0,1.0,0,25.9,2150,FALSE,0,0,0,0
0,Cornetto type ice cream cone,0,292,1225,14.4,11.04,0,27.9,0,3.5,225,FALSE,0,0,0,0
0,Cornish pasty - homemade,0,287,1199,19.2,7.07,0,2.3,0,6.7,327.5,FALSE,0,0,0,0
0,Cornish pasty - retail,0,278,1161,17.8,8.53,0,2.1,0,7.0,1175,FALSE,0,0,0,0
0,Cornmeal - sifted,0,368,1540,3.3,0,0,0,0,9.4,0,FALSE,0,0,0,0
0,Coronation chicken - homemade,0,362,1500,31.4,3.25,0,3.4,0,16.6,305,FALSE,0,0,0,0
0,Coronation chicken - reduced fat - homemade,0,216,898,14.8,2.00,0,2.9,0,16.6,0,FALSE,0,0,0,0
0,Courgette - boiled in unsalted water,0,15,62,0.3,0.08,0,1.7,0,1.3,0,FALSE,0,0,0,0
0,Courgette - dried,0,280,1188,3.6,0.9,0,39.4,0,23.3,0,FALSE,0,0,0,0
0,Courgette - fried in butter,0,63,265,4.8,3.10,0,2.5,0,2.6,2.5,FALSE,0,0,0,0
0,Courgette - fried in corn oil,0,63,265,4.8,0.60,0,2.5,0,2.6,2.5,FALSE,0,0,0,0
0,Courgette - fried in rapeseed oil,0,63,265,4.8,0.39,0,2.5,0,2.6,2.5,FALSE,0,0,0,0
